id;i;o;parmean;Pvalue;PIC3;PIC4;Fvalue;PICbwtotal;PICbwmeans;HSngroups;HSntot;HSnpergroup;HSvarcomp
2.5;25;8;1000.127455;8.31E-72;2.76008085;2.870351694;60.29662552;2.956354741;2.842779901;0.876773392;0.187301716;1.53623113;3.07246226
2.5;25;8;999.8054642;6.09E-69;2.652300677;2.771636314;55.31373523;2.854681597;2.73177036;0.832821316;0.173304691;1.480739146;2.961478295
2.5;25;8;999.8146442;4.91E-65;2.543148639;2.677106802;49.09447775;2.75731974;2.619347849;0.77391716;0.155444812;1.404893423;2.809786846
2.5;25;8;999.7457898;3.92E-66;2.56938108;2.698914553;50.77862128;2.779780907;2.64636628;0.790348889;0.160325;1.426231937;2.852463875
2.5;25;8;999.8535541;1.76E-61;2.378328806;2.522429435;43.96298982;2.598007845;2.449589594;0.721410613;0.140368284;1.335689006;2.671378029
2.5;25;8;999.9953003;1.87E-63;2.441855541;2.578786245;46.7536037;2.656053248;2.515019751;0.750437768;0.148606286;1.374144786;2.748289579
2.5;25;8;999.8189199;3.62E-68;2.637004336;2.759460408;54.03051055;2.84214087;2.716015702;0.821055122;0.169655678;1.465729377;2.931458754
2.5;25;8;999.7438281;6.09E-69;2.674973708;2.795329631;55.31368345;2.879084826;2.755122733;0.832820845;0.173304544;1.480738547;2.961477122
2.5;25;8;999.9102237;1.42E-62;2.385414679;2.523882241;45.49372651;2.599504181;2.456887778;0.737477325;0.144898724;1.357036556;2.714073118
2.5;25;8;999.7553209;3.50E-68;2.5966122;2.717119484;54.05496158;2.798531304;2.674413314;0.821281123;0.169725381;1.466018317;2.932036635
2.5;25;8;999.9707852;2.33E-60;2.318327085;2.465052195;42.44197996;2.538911436;2.387790069;0.705083486;0.135838271;1.313832307;2.627664598
2.5;25;8;999.8936841;1.68E-60;2.323673229;2.469926701;42.63260421;2.543931995;2.393296397;0.707150092;0.136407567;1.316608125;2.633216235
2.5;25;8;1000.439503;7.21E-63;2.412929468;2.551393637;45.91032072;2.627839889;2.485226981;0.741788679;0.146126786;1.362738629;2.725477264
2.5;25;8;1000.246046;6.68E-65;2.497865486;2.630139959;48.89269711;2.708945651;2.572707898;0.771923094;0.154857885;1.402293944;2.804587889
2.5;25;8;1000.323309;4.49E-71;2.747486827;2.860676266;58.98628192;2.946389412;2.829808529;0.865472388;0.183647177;1.522047112;3.044094272
2.5;25;8;1000.131568;2.22E-68;2.614401585;2.734766582;54.3786255;2.816707154;2.692735715;0.824266089;0.170647413;1.469832217;2.939664434
2.5;25;8;999.8008255;1.50E-69;2.65595401;2.77250768;56.34021955;2.855579071;2.735533156;0.842097155;0.1762104;1.492524981;2.985049975
2.5;25;8;999.7923896;6.15E-66;2.504768408;2.632038867;50.47471498;2.710901454;2.579817649;0.787411301;0.159446801;1.422427751;2.844855502
2.5;25;8;999.9327976;6.26E-65;2.495213467;2.627198232;48.93554063;2.705915782;2.569976417;0.77234695;0.154982546;1.402846668;2.805693279
2.5;25;12;999.9559041;3.22E-109;2.597093952;2.725496129;79.91007976;2.779960664;2.648992582;1.027667805;0.168446509;1.460702929;2.921405929
2.5;25;12;1000.120943;5.14E-103;2.418705487;2.558710507;70.79019663;2.609842108;2.467039319;0.961404883;0.150872239;1.384446763;2.768893527
2.5;25;12;1000.147557;9.04E-106;2.493234641;2.627865231;74.72343391;2.680378775;2.543057814;0.990732241;0.158504264;1.418327618;2.836655191
2.5;25;12;1000.610621;1.48E-100;2.367653391;2.513382026;67.43017113;2.563607812;2.41496703;0.935371113;0.144287898;1.354187171;2.708374349
2.5;25;12;999.8857634;6.42E-108;2.542407703;2.672374655;77.92043428;2.725777646;2.593213518;1.013721665;0.164648755;1.444740294;2.88948066
2.5;25;12;999.7020566;2.38E-102;2.407055212;2.548729052;69.86679563;2.59966119;2.455156232;0.954343408;0.149068713;1.37625652;2.75251304
2.5;25;12;999.6650528;1.50E-107;2.53649712;2.667396468;77.36146506;2.720699978;2.587184822;1.009754641;0.16357821;1.440191467;2.880383004
2.5;25;12;1000.057352;3.37E-111;2.637330634;2.761201531;83.02589792;2.81637958;2.690033328;1.04897997;0.174353971;1.485011886;2.970023845
2.5;25;12;999.8016624;1.22E-103;2.429837742;2.568299715;71.66534093;2.619622939;2.478394033;0.968034122;0.152577361;1.392124086;2.784248241
2.5;25;12;1000.035722;4.54E-100;2.354309719;2.500984429;66.77967501;2.550962469;2.401356708;0.930220614;0.143006206;1.3481794;2.696358807
2.5;25;12;1000.045438;5.47E-107;2.528876272;2.661263142;76.52215566;2.714444087;2.579411684;1.003756757;0.161967764;1.433306933;2.866613937
2.5;25;12;1000.052099;1.62E-110;2.639467128;2.765653892;81.94203451;2.820920914;2.692212516;1.04163756;0.172304494;1.47664841;2.953296892
2.5;25;12;999.8953646;5.85E-117;2.760408777;2.871713971;92.70004735;2.929100428;2.815570984;1.111402573;0.192393401;1.555655121;3.11131023
2.5;25;12;999.8889554;4.31E-113;2.689877856;2.810106491;86.10351665;2.866261825;2.743630619;1.069430274;0.180141898;1.508244569;3.01648919
2.5;25;12;1000.075633;6.78E-107;2.510072367;2.64178855;76.38284575;2.694580327;2.560232015;1.002756375;0.161700111;1.432157842;2.864315755
2.5;25;12;1000.096773;1.23E-112;2.675065075;2.796067971;85.3562612;2.851942768;2.728521829;1.064517912;0.178740835;1.502672005;3.005344083
2.5;25;12;999.9834446;3.34E-113;2.68374105;2.803347144;86.28601481;2.859367403;2.73737118;1.070624928;0.180483659;1.509599011;3.019198095
2.5;25;12;999.779331;1.65E-103;2.451011652;2.591135454;71.48307116;2.642915013;2.499991069;0.966658438;0.15222256;1.390531822;2.781063651
2.5;25;12;999.9027056;4.43E-106;2.512234237;2.646825952;75.17811363;2.699718394;2.562437086;0.994046845;0.159381337;1.422143557;2.844286997
2.5;25;12;999.8563812;9.17E-98;2.296808558;2.448302539;63.77554545;2.497227819;2.34270648;0.905945481;0.137057353;1.319766062;2.639532124
2.5;25;16;1000.192347;1.30E-138;2.382968772;2.53513245;88.77983522;2.573135685;2.418690978;1.08675457;0.143115059;1.34869117;2.697382336
2.5;25;16;1000.134286;3.83E-152;2.595337795;2.72429513;107.8435017;2.765134032;2.634243546;1.199413233;0.170770177;1.470338866;2.940677741
2.5;25;16;1000.034189;2.68E-144;2.473168298;2.615471295;96.40584597;2.65467886;2.510242651;1.13395272;0.154305447;1.399840565;2.799681138
2.5;25;16;1000.034999;6.26E-154;2.644787338;2.771811463;110.6056006;2.813362665;2.684434368;1.214369219;0.174690567;1.486378492;2.972756993
2.5;25;16;999.7864072;7.97E-154;2.634486973;2.761268813;110.4424497;2.802661975;2.673979595;1.213494368;0.174459589;1.485440914;2.970881839
2.5;25;16;999.9064504;5.96E-147;2.515400853;2.653185338;100.1523836;2.69295826;2.553108298;1.15605598;0.159740158;1.423700232;2.847400474
2.5;25;16;1000.159838;1.73E-142;2.418585788;2.562461114;93.92186559;2.600874023;2.454841915;1.118915627;0.15067949;1.383574894;2.767149809
2.5;25;16;999.8021352;3.13E-147;2.501471616;2.637781484;100.5542401;2.677323492;2.538970254;1.158387068;0.160320665;1.426213194;2.852426397
2.5;25;16;999.8743667;1.70E-157;2.691601147;2.812305423;116.3048784;2.854463655;2.731949946;1.244282586;0.182713125;1.518388354;3.036776718
2.5;25;16;999.804403;1.03E-151;2.592048133;2.721896361;107.186943;2.762699304;2.63090457;1.195812068;0.169835147;1.466473158;2.932946326
2.5;25;16;999.8797993;6.18E-154;2.635791259;2.7623687;110.6150588;2.80377835;2.675303432;1.214419903;0.174703954;1.486432808;2.972865593
2.5;25;16;1000.057192;3.23E-152;2.612731489;2.742370242;107.957244;2.783480102;2.651897982;1.200035276;0.170932039;1.471006462;2.942012933
2.5;25;16;1000.314415;2.25E-146;2.47563034;2.612702362;99.32575311;2.651868419;2.5127416;1.151237049;0.158544567;1.418503306;2.837006623
2.5;25;16;1000.302743;7.47E-157;2.693589541;2.815895685;115.2584438;2.858107738;2.733968147;1.238882403;0.181246789;1.512616543;3.025233086
2.5;25;16;1000.050503;7.55E-147;2.504889528;2.642362364;100.0042239;2.681973042;2.542439402;1.155194632;0.159526014;1.42277152;2.845543062
2.5;25;16;999.9923282;3.29E-156;2.67145293;2.794270346;114.2191542;2.836158221;2.711499695;1.233478778;0.179787508;1.506838063;3.013676133
2.5;25;16;1000.028943;4.21E-153;2.621628075;2.749540984;109.3186926;2.790758338;2.660927934;1.207439537;0.172866642;1.478949713;2.957899421
2.5;25;16;1000.148788;8.59E-157;2.674021415;2.795581318;115.1602493;2.837488845;2.714106683;1.238373584;0.181109038;1.512072554;3.024145118
2.5;25;16;999.8389926;7.34E-144;2.463640727;2.606543434;95.80044028;2.645617164;2.500572256;1.130316605;0.153423392;1.395909902;2.791819813
2.5;25;16;999.975351;1.01E-140;2.391890036;2.538866938;91.54423282;2.576926155;2.427745976;1.104222626;0.147191616;1.367654346;2.735308705
2.5;25;20;999.836109;1.24E-184;2.454863711;2.598245523;120.2642534;2.629408887;2.484307354;1.264356933;0.154313538;1.399876543;2.799753141
2.5;25;20;999.9501493;4.12E-192;2.561319644;2.695342794;130.8766618;2.727670743;2.592040119;1.315559881;0.166570631;1.452851923;2.905703879
2.5;25;20;999.8835619;5.12E-195;2.587101924;2.716736034;135.2110692;2.749320574;2.618131632;1.335470322;0.171517481;1.47341721;2.946834584
2.5;25;20;1000.179006;1.33E-181;2.412297101;2.559530075;116.1778982;2.590229086;2.441230199;1.243629449;0.149537789;1.378393692;2.756787446
2.5;25;20;999.9973129;9.23E-180;2.387321763;2.536956739;113.7533042;2.567385006;2.415955307;1.231043462;0.146689132;1.365337933;2.730675934
2.5;25;20;999.9147201;8.69E-201;2.686145649;2.809506151;144.1899626;2.843203377;2.718363288;1.375045805;0.181658399;1.514240209;3.028480428
2.5;25;20;999.7847956;6.05E-191;2.545172849;2.680675397;129.1692427;2.712827425;2.57569966;1.307563312;0.164612605;1.444587048;2.889174064
2.5;25;20;1000.054051;5.33E-184;2.44639616;2.590606029;119.4008297;2.621677765;2.475738243;1.260026686;0.15330708;1.395390343;2.790780683
2.5;25;20;999.966424;1.95E-195;2.596693999;2.725994483;135.8463722;2.758690069;2.627838755;1.338343001;0.172239709;1.476382839;2.952765732
2.5;25;20;1000.172349;2.91E-194;2.577672556;2.708298995;134.0743033;2.740782341;2.608589168;1.330301431;0.170223371;1.468080106;2.936160204
2.5;25;20;999.7455093;3.10E-180;2.388614763;2.537310603;114.3735191;2.567743114;2.417263816;1.234283939;0.147418894;1.368700174;2.737400414
2.5;25;20;1000.262437;1.46E-188;2.496270535;2.63392508;125.7425646;2.665516385;2.526210811;1.291242184;0.160666866;1.427708667;2.855417377
2.5;25;20;1000.303083;1.31E-187;2.503545491;2.643544543;124.3962074;2.675251224;2.533573023;1.284727111;0.159110642;1.420967481;2.841935008
2.5;25;20;999.864414;8.40E-182;2.399885527;2.545938526;116.4433074;2.57647452;2.428669761;1.244993939;0.149848936;1.379808602;2.759617265
2.5;25;20;1000.066433;1.43E-192;2.573921022;2.707689026;131.5528157;2.740165057;2.604792638;1.318702255;0.167344561;1.456098893;2.912197945
2.5;25;20;1000.054683;2.88E-191;2.546107285;2.681014307;129.638751;2.7131704;2.576645304;1.30977107;0.165151556;1.446869189;2.893738414
2.5;25;20;999.9088949;6.12E-195;2.611111857;2.74210164;135.0933109;2.774990416;2.64242954;1.334936589;0.171383531;1.472866166;2.945732604
2.5;25;20;999.7769161;4.39E-182;2.426198896;2.573252186;116.8188496;2.60411578;2.455298732;1.246920231;0.150288966;1.381805906;2.763611626
2.5;25;20;999.9374832;2.98E-184;2.44618503;2.589855489;119.7434304;2.620918224;2.475524581;1.261748011;0.153706604;1.397173778;2.794347545
2.5;25;20;1000.038385;1.80E-189;2.520092555;2.657213518;127.0400251;2.689084145;2.550318553;1.297465455;0.162163401;1.434145959;2.868291958
2.5;30;4;1000.081926;4.27E-32;2.571138501;2.687523344;25.68289744;2.849556976;2.726155167;0.433063594;0.134929995;1.421059431;2.842118863
2.5;30;4;1000.469005;8.20E-31;2.513082763;2.638106343;23.78623317;2.797160571;2.664599188;0.407599609;0.125411241;1.371709905;2.743419778
2.5;30;4;999.8337189;2.10E-35;2.808993395;2.908091294;31.18378978;3.083423201;2.978350585;0.502206228;0.161847348;1.547620222;3.095240385
2.5;30;4;1000.099669;4.72E-35;2.83615117;2.938935849;30.55604385;3.116127408;3.007145731;0.494642711;0.158825904;1.534250366;3.068500731
2.5;30;4;999.9959209;8.59E-33;2.626434667;2.739329224;26.7657021;2.904486287;2.784785198;0.447207793;0.140308448;1.44778951;2.895578988
2.5;30;4;999.8829484;2.38E-26;2.127303871;2.27349706;18.07418352;2.410568609;2.255561277;0.324986786;0.095961237;1.198702416;2.397404793
2.5;30;4;999.635577;1.42E-34;2.729691634;2.832307783;29.71472642;3.003070622;2.894267636;0.484379947;0.154756555;1.515934151;3.031868255
2.5;30;4;1000.289097;3.52E-32;2.596078002;2.712862355;25.81158871;2.876423703;2.752598298;0.434759225;0.135571327;1.424288655;2.848577317
2.5;30;4;1000.087062;6.97E-35;2.850197217;2.954842484;30.25564784;3.132993071;3.022038629;0.490995084;0.157375559;1.527763735;3.055527477
2.5;30;4;999.6472766;7.39E-33;2.615223162;2.72708719;26.86971992;2.891506169;2.772897739;0.448552044;0.140823015;1.450305902;2.90061181
2.5;30;4;1000.097159;4.58E-32;2.564033482;2.680354386;25.63716896;2.841955794;2.718621779;0.432460116;0.134701969;1.419908486;2.839816978
2.5;30;4;999.8373038;5.58E-29;2.471273228;2.611768338;21.28259919;2.76923462;2.620268912;0.372548363;0.11265083;1.300925475;2.601850956
2.5;30;4;999.9836089;1.73E-33;2.637175119;2.744789437;27.8850516;2.910275703;2.796173203;0.461543543;0.145826588;1.474418418;2.948836843
2.5;30;4;1000.064404;3.13E-30;2.453845453;2.581221461;22.96661578;2.73684604;2.601790398;0.396311304;0.121258653;1.349293048;2.698586143
2.5;30;4;999.9374;1.18E-31;2.657699342;2.781976097;25.01853887;2.949704386;2.817934853;0.424246058;0.131610065;1.404154909;2.808309824
2.5;30;4;1000.280468;3.79E-31;2.499697703;2.621039276;24.2693521;2.779064513;2.650407128;0.414171617;0.127847809;1.384604259;2.769208523
2.5;30;4;999.7342426;1.33E-29;2.441051022;2.573705794;22.10604811;2.728877246;2.588224576;0.384265768;0.11687271;1.324981525;2.649963055
2.5;30;4;1000.129722;7.77E-32;2.488792903;2.60363147;25.28937806;2.760607171;2.638844866;0.427853728;0.132965347;1.411094277;2.822188505
2.5;30;4;1000.291222;1.70E-28;2.283831511;2.418293279;20.66012939;2.564094745;2.421526134;0.36356276;0.109442904;1.282193029;2.564386095
2.5;30;4;999.9786179;3.43E-32;2.576125624;2.691917009;25.82864668;2.85421554;2.73144297;0.434983682;0.135656293;1.424715604;2.849431179
2.5;30;8;999.8945374;6.74E-76;2.420304606;2.562484897;46.79041719;2.639812745;2.493341894;0.668526474;0.125961568;1.374638637;2.74927728
2.5;30;8;999.7255739;1.45E-68;2.208460406;2.371208459;38.60012372;2.442764177;2.275104893;0.586031693;0.104986903;1.255482917;2.51096584
2.5;30;8;999.8170567;1.49E-76;2.454963097;2.596258645;47.587988;2.67460568;2.52904627;0.676077819;0.127971868;1.385255809;2.770511624
2.5;30;8;999.9855365;7.19E-80;2.57614911;2.709733841;51.80539035;2.791505205;2.653889301;0.714744517;0.138509803;1.43893825;2.8778765
2.5;30;8;1000.16368;8.00E-77;2.435024198;2.573991333;47.92066744;2.65166641;2.508505678;0.67920439;0.128808743;1.389638627;2.779277262
2.5;30;8;999.914715;1.62E-82;2.639554105;2.765365057;55.39760169;2.8488152;2.719207663;0.746119751;0.147365756;1.481709337;2.963418715
2.5;30;8;999.9543849;1.70E-78;2.509900935;2.645814968;50.02220814;2.725657459;2.585641963;0.69864783;0.134072973;1.416726001;2.833452022
2.5;30;8;999.9724361;4.95E-83;2.6323393;2.755748541;56.1218178;2.838908486;2.711775138;0.75228323;0.149138087;1.490033424;2.980066855
2.5;30;8;999.6743445;1.60E-78;2.537071552;2.674343656;50.05572992;2.755047055;2.613632504;0.698953766;0.134156633;1.417149937;2.83429988
2.5;30;8;999.997658;1.21E-76;2.477525488;2.619721867;47.69762931;2.698776949;2.552289525;0.677109742;0.128247785;1.3867032;2.773406407
2.5;30;8;999.8241963;2.48E-81;2.579965977;2.70767594;53.76528162;2.789385204;2.657821349;0.732031606;0.143355036;1.462587683;2.925175358
2.5;30;8;1000.193557;4.34E-79;2.538088852;2.672986592;50.78517096;2.753649038;2.614680503;0.705579064;0.135974682;1.426313703;2.852627412
2.5;30;8;1000.001195;4.22E-74;2.371723247;2.519061433;44.66056593;2.595078896;2.4432945;0.64796499;0.120565599;1.345495771;2.690991465
2.5;30;8;999.739966;7.96E-77;2.446686078;2.586309858;47.92317976;2.664356669;2.520519476;0.67922795;0.128815059;1.389671624;2.779343254
2.5;30;8;1000.079235;2.22E-79;2.560093812;2.694914641;51.16416594;2.776238808;2.637349505;0.708997492;0.136917479;1.43102935;2.862058706
2.5;30;8;999.7368941;4.18E-79;2.519355455;2.653189376;50.8060849;2.733254404;2.59538179;0.705768125;0.13602674;1.42657473;2.853149466
2.5;30;8;1000.114976;5.56E-69;2.193160927;2.352723375;39.03186284;2.42372127;2.259343723;0.590624046;0.106107911;1.262280461;2.524560891
2.5;30;8;1000.012677;3.06E-80;2.58947418;2.722179462;52.29698021;2.804326397;2.667616481;0.719119632;0.13972817;1.444943365;2.889886735
2.5;30;8;999.9892673;1.01E-80;2.602298187;2.733647109;52.93747004;2.816140102;2.680827477;0.724780424;0.141312493;1.452693142;2.905386317
2.5;30;8;1000.049702;9.81E-85;2.770007983;2.89292836;58.57310877;2.980227967;2.853598234;0.772762713;0.155104876;1.517516194;3.035032394
2.5;30;12;1000.304867;5.55E-128;2.536691539;2.677436254;76.2383502;2.731319427;2.587742236;0.905313066;0.136904388;1.43096404;2.861928087
2.5;30;12;1000.032642;7.09E-134;2.65588148;2.78668436;83.8406108;2.842766141;2.709330864;0.955625987;0.149395312;1.491235274;2.982470508
2.5;30;12;1000.022132;7.36E-128;2.526852559;2.667395895;76.08698353;2.721077006;2.577705248;0.904274788;0.136653475;1.429711348;2.859422703
2.5;30;12;1000.064038;7.90E-124;2.438040742;2.585000609;71.24365447;2.637023522;2.487106101;0.870238255;0.128578504;1.388434983;2.776869971
2.5;30;12;1000.119454;6.86E-137;2.705192838;2.830438051;87.97744564;2.887400372;2.759634609;0.981597993;0.156102564;1.522032702;3.044065405
2.5;30;12;999.4696103;3.77E-133;2.644499749;2.776682546;82.87037475;2.832563042;2.697720077;0.949396815;0.147813151;1.483817756;2.967635519
2.5;30;12;1000.044298;1.46E-125;2.469914743;2.613752235;73.29148996;2.666353772;2.519621563;0.88482586;0.132003765;1.406176289;2.812352605
2.5;30;12;1000.055627;8.35E-131;2.579670724;2.714894435;79.80127004;2.76953145;2.631586374;0.929330496;0.142785397;1.459839035;2.919678063
2.5;30;12;1000.037327;1.12E-133;2.680111359;2.812638855;83.57633117;2.869242968;2.734048368;0.953934566;0.148964696;1.489222386;2.978444704
2.5;30;12;999.8317903;8.07E-118;2.307147064;2.463740129;64.5091303;2.513322685;2.353578198;0.820072368;0.117198083;1.326808347;2.653616704
2.5;30;12;1000.031824;5.51E-130;2.586411741;2.724250485;78.75220227;2.77907579;2.638463053;0.922341475;0.141058765;1.451456467;2.90291294
2.5;30;12;1000.068157;7.06E-130;2.553672386;2.690061244;78.61565161;2.744198493;2.605064821;0.921426756;0.140833716;1.450358159;2.900716318
2.5;30;12;999.8611094;7.26E-118;2.309001308;2.465577853;64.55884899;2.515197393;2.355469759;0.820455806;0.117282762;1.327283159;2.654566327
2.5;30;12;999.9535609;7.36E-126;2.472209339;2.615324492;73.65003087;2.667957671;2.521962338;0.887349828;0.1326018;1.409238094;2.818476205
2.5;30;12;999.8079973;2.76E-127;2.540017277;2.682925408;75.38118839;2.736919049;2.591134904;0.899413663;0.13548236;1.423841379;2.847682764
2.5;30;12;999.7897918;4.45E-134;2.674149055;2.805309571;84.11252599;2.861766182;2.727966073;0.957362148;0.149838102;1.493300473;2.986600951
2.5;30;12;999.9267972;1.92E-116;2.287230601;2.446719486;63.04548363;2.495959504;2.333260919;0.808692217;0.11470079;1.312688668;2.62537734
2.5;30;12;1000.261853;7.12E-131;2.581592159;2.716727024;79.89059652;2.771400919;2.633546477;0.929922483;0.142932227;1.460548318;2.921096643
2.5;30;12;1000.328968;5.63E-122;2.408661373;2.559283269;69.10649899;2.610788623;2.457135474;0.854693105;0.124986415;1.369442443;2.73888496
2.5;30;12;1000.07332;9.89E-126;2.489558516;2.634048485;73.49551385;2.687058482;2.539660665;0.88626318;0.132344131;1.40792017;2.815840341
2.5;30;16;1000.130235;2.85E-161;2.276539449;2.439879195;83.52519184;2.476712353;2.310906781;0.953606809;0.11444165;1.311210374;2.622420835
2.5;30;16;1000.189181;1.22E-177;2.506005951;2.647791961;101.7876118;2.687763834;2.543837379;1.062095745;0.137488138;1.43387172;2.867743381
2.5;30;16;999.9973614;3.93E-193;2.749992777;2.873406805;122.121261;2.916784628;2.791507504;1.16633612;0.162310821;1.549654236;3.099308482
2.5;30;16;1000.101042;1.77E-188;2.69102153;2.820614923;115.6701744;2.863195784;2.731646009;1.134866559;0.154527657;1.514893036;3.029786087
2.5;30;16;1000.054672;2.02E-178;2.540423743;2.682515866;102.7370739;2.723011941;2.578774752;1.067313503;0.138666422;1.439712434;2.879424866
2.5;30;16;999.9577485;8.04E-178;2.520512772;2.662742531;102.005938;2.702940101;2.558563199;1.063298899;0.137759251;1.435218969;2.870437947
2.5;30;16;999.8368685;5.13E-178;2.535122852;2.67776671;102.2432041;2.71819109;2.573393837;1.064604157;0.138053769;1.436680245;2.873360487
2.5;30;16;1000.171002;1.78E-174;2.482413457;2.629532177;98.01564283;2.669228394;2.519888725;1.04098589;0.132788012;1.410189332;2.8203787
2.5;30;16;1000.100725;3.10E-176;2.512889592;2.658030073;100.0966119;2.698156503;2.550824937;1.052708366;0.135384825;1.423350778;2.846701512
2.5;30;16;1000.037191;3.00E-185;2.632881915;2.765967168;111.3719381;2.80772305;2.672628701;1.113110074;0.149294871;1.490766163;2.981532405
2.5;30;16;1000.153981;1.72E-180;2.574007168;2.713647446;105.2918212;2.754613493;2.612865162;1.081168519;0.141827345;1.455197373;2.910394707
2.5;30;16;1000.10508;1.62E-193;2.767361309;2.89082586;122.669789;2.934466646;2.809138236;1.16894967;0.162968756;1.552534096;3.1050682
2.5;30;16;999.89062;1.50E-187;2.695292089;2.82691208;114.4227269;2.869588004;2.735981038;1.128619624;0.153012887;1.507973585;3.015947248
2.5;30;16;1000.123016;6.02E-177;2.53348769;2.678298738;100.9491218;2.71873115;2.571733991;1.057456239;0.136445967;1.428674041;2.857348101
2.5;30;16;999.7895294;6.39E-174;2.480374523;2.628571802;97.36509349;2.668253521;2.51781901;1.037281795;0.131974279;1.406025059;2.812050156
2.5;30;16;999.8364975;2.60E-178;2.522167362;2.663468202;102.6021078;2.703676727;2.560242767;1.066574095;0.138499046;1.438885054;2.877770078
2.5;30;16;999.8917342;1.45E-185;2.670662513;2.805021145;111.7865378;2.847366597;2.710979647;1.115237491;0.149801273;1.493128879;2.986257772
2.5;30;16;999.6323701;1.35E-181;2.59274072;2.731117491;106.6766567;2.772347271;2.631881522;1.08856906;0.143534994;1.463454304;2.926908665
2.5;30;16;999.925728;2.09E-187;2.683118757;2.814431156;114.2277002;2.856918664;2.723623934;1.127638066;0.152775779;1.506885769;3.013771616
2.5;30;16;999.9285743;4.75E-173;2.447549884;2.595656125;96.35394829;2.634840939;2.484498842;1.031486516;0.130707673;1.399504451;2.799008808
2.5;30;20;1000.309671;1.74E-229;2.560162851;2.703641072;129.5154641;2.736296462;2.591085267;1.200794592;0.139998548;1.446270627;2.892541349
2.5;30;20;1000.34431;4.01E-235;2.612648121;2.749730971;136.5157998;2.782943049;2.644204471;1.231967267;0.146896916;1.479494627;2.958989257
2.5;30;20;1000.118399;2.30E-241;2.691262004;2.822431985;144.6471;2.856522167;2.723767876;1.266561956;0.154827824;1.516258066;3.032516227
2.5;30;20;999.7764752;5.91E-227;2.513930383;2.659021777;126.4730189;2.691138242;2.54429439;1.186814914;0.13697973;1.431339847;2.86267979
2.5;30;20;999.9231378;5.02E-233;2.586253377;2.725330386;133.8731937;2.758247746;2.617490923;1.220357386;0.144300548;1.467131774;2.934263643
2.5;30;20;1000.0177;1.16E-218;2.406789867;2.559624869;116.9346461;2.590540788;2.435859798;1.141144013;0.127432698;1.382420651;2.764841324
2.5;30;20;1000.010178;1.63E-228;2.5334792;2.677075754;128.3401106;2.70941028;2.564079323;1.195426048;0.138833819;1.440539163;2.8810783
2.5;30;20;999.9162819;3.22E-221;2.453318095;2.604603945;119.8064909;2.636063134;2.482950008;1.155201526;0.130320468;1.397501564;2.795003222
2.5;30;20;1000.089683;4.58E-225;2.492707919;2.639754362;124.2435745;2.671638109;2.522815595;1.176396089;0.13475955;1.42019926;2.840398616
2.5;30;20;1000.016299;2.46E-215;2.373439949;2.530006091;113.2821112;2.560564265;2.402107071;1.12285994;0.123743129;1.362773035;2.725546165
2.5;30;20;1000.160922;1.30E-225;2.508534993;2.65558064;124.8866937;2.687655541;2.538833833;1.179417042;0.135400698;1.423430638;2.846861371
2.5;30;20;1000.144413;5.77E-227;2.511196998;2.656112963;126.4855323;2.688194294;2.54152799;1.18687297;0.136992172;1.431401894;2.86280382
2.5;30;20;1000.150117;6.83E-209;2.314525563;2.478825384;106.4822463;2.508765382;2.342481098;1.087534703;0.116823638;1.324705678;2.649411318
2.5;30;20;999.8469424;8.12E-233;2.594551327;2.734416106;133.6124267;2.767443206;2.625889098;1.219201553;0.144043836;1.465900268;2.931800631
2.5;30;20;1000.101118;1.02E-228;2.53223252;2.675420398;128.5847085;2.70773493;2.562817586;1.196546571;0.139076361;1.441735672;2.88347138
2.5;30;20;999.9419183;5.36E-229;2.540870089;2.684080776;128.9219649;2.716499911;2.571559482;1.19808872;0.139410649;1.443382194;2.886764484
2.5;30;20;1000.195801;3.27E-222;2.473032447;2.623801866;120.9383491;2.655492934;2.502902476;1.160667509;0.131455434;1.403359736;2.806719567
2.5;30;20;999.8688246;1.21E-223;2.486016616;2.635099629;122.585172;2.666927155;2.516043473;1.168547115;0.133103596;1.411799139;2.823598254
2.5;30;20;999.9371044;2.62E-233;2.603287872;2.742819626;134.2257654;2.775948226;2.634731166;1.221917201;0.144647491;1.468793503;2.937586981
2.5;30;20;999.7906412;1.31E-228;2.536082412;2.679670828;128.4524884;2.712036698;2.566713978;1.195941076;0.138945262;1.441089132;2.882178233
2.5;35;4;1000.433824;4.46E-35;2.504419301;2.637805332;23.07610108;2.797672322;2.656202289;0.352765932;0.105622273;1.352328134;2.704656256
2.5;35;4;1000.209647;8.47E-39;2.643457455;2.755664674;27.90558488;2.922674654;2.803666998;0.411357324;0.126802701;1.474897831;2.949795658
2.5;35;4;1000.162947;2.59E-40;2.800357419;2.908574365;30.10622766;3.084851599;2.970076051;0.436554797;0.136251482;1.524515362;3.049030716
2.5;35;4;1000.099263;1.79E-41;2.92636221;3.031506722;31.89546705;3.215234402;3.103717495;0.456412152;0.143843652;1.562483868;3.124967744
2.5;35;4;1000.052653;4.25E-36;2.552287776;2.680068765;24.32448254;2.842497175;2.706971883;0.36837334;0.111157121;1.386061135;2.772122276
2.5;35;4;999.9370258;2.95E-39;2.674094575;2.784434282;28.55662099;2.953187875;2.836160913;0.418903833;0.129610934;1.489935414;2.97987072
